transaction_id,user_id,transaction_time,date,hour,dayofweek,amount,merchant_category,channel,device_type,location,is_new_device,is_foreign_ip,retry_count,merchant_risk,risk_score,status,is_fraud
T001507,U0080,2026-03-26 21:13:00,2026-03-26,21,3,229200,해외결제,계좌이체,Web,해외,0,1,0,0.502,47.9,승인,0
T001508,U0358,2026-05-29 22:57:00,2026-05-29,22,4,48100,교육,해외결제,Web,경기,1,0,0,0.116,27.9,승인,0
T001509,U0205,2026-03-29 12:03:00,2026-03-29,12,6,27900,교통,계좌이체,ATM,서울,0,0,1,0.035,6.5,승인,0
T001510,U0305,2026-01-06 21:30:00,2026-01-06,21,1,176300,구독,체크카드,ATM,부산,1,0,0,0.088,24.4,승인,0
T001511,U0395,2026-02-16 19:46:00,2026-02-16,19,0,129600,대출상환,간편결제,Android,서울,1,0,0,0.068,29.8,보류,0
T001512,U0027,2026-02-19 07:29:00,2026-02-19,7,3,188800,해외결제,해외결제,ATM,해외,1,1,0,0.274,59.0,승인,0
T001513,U0316,2026-05-21 03:35:00,2026-05-21,3,3,425600,투자,간편결제,Web,서울,0,0,0,0.073,21.7,거절,0
T001514,U0387,2026-05-09 13:35:00,2026-05-09,13,5,153900,교통,계좌이체,iOS,서울,1,0,1,0.201,32.8,승인,0
T001515,U0370,2026-04-12 05:41:00,2026-04-12,5,6,682300,대출상환,체크카드,iOS,해외,0,1,0,0.058,49.9,승인,0
T001516,U0254,2026-05-16 20:49:00,2026-05-16,20,5,270100,송금,해외결제,iOS,해외,0,0,0,0.147,7.5,승인,0
T001517,U0139,2026-02-24 14:35:00,2026-02-24,14,1,213500,병원,계좌이체,ATM,대전,0,0,0,0.441,19.1,승인,0
T001518,U0224,2026-03-03 18:33:00,2026-03-03,18,1,34100,카페,체크카드,ATM,경기,0,0,0,0.489,26.0,승인,0
T001519,U0309,2026-01-25 20:17:00,2026-01-25,20,6,150100,해외결제,체크카드,Android,해외,0,1,0,0.265,37.6,승인,0
T001520,U0016,2026-04-22 10:05:00,2026-04-22,10,2,47500,온라인쇼핑,해외결제,ATM,경기,0,0,0,0.119,4.4,승인,0
T001521,U0168,2026-03-11 08:39:00,2026-03-11,8,2,218400,교통,계좌이체,iOS,경기,1,0,1,0.099,23.5,추가인증,0
T001522,U0063,2026-02-27 10:50:00,2026-02-27,10,4,639200,송금,간편결제,iOS,대전,0,0,0,0.516,18.7,승인,0
T001523,U0327,2026-02-17 11:46:00,2026-02-17,11,1,1015000,송금,해외결제,iOS,부산,0,0,1,0.122,10.6,승인,0
T001524,U0155,2026-05-21 09:35:00,2026-05-21,9,3,547400,대출상환,체크카드,ATM,서울,1,0,0,0.563,42.5,승인,0
T001525,U0390,2026-03-03 19:31:00,2026-03-03,19,1,91100,편의점,계좌이체,ATM,서울,1,0,0,0.211,27.7,승인,0
T001526,U0128,2026-03-04 23:51:00,2026-03-04,23,2,105000,송금,계좌이체,iOS,광주,0,0,0,0.086,4.3,승인,0
T001527,U0171,2026-03-07 18:07:00,2026-03-07,18,5,26300,교육,신용카드,Android,경기,0,0,0,0.235,9.3,승인,0
T001528,U0383,2026-05-04 04:04:00,2026-05-04,4,0,165300,해외결제,신용카드,iOS,해외,0,1,0,0.28,56.4,승인,0
T001529,U0209,2026-05-19 11:32:00,2026-05-19,11,1,87100,병원,해외결제,ATM,부산,0,0,0,0.273,10.7,승인,0
T001530,U0063,2026-04-11 16:38:00,2026-04-11,16,5,331500,송금,해외결제,iOS,대구,0,0,1,0.213,9.4,승인,0
T001531,U0321,2026-02-06 09:49:00,2026-02-06,9,4,427400,송금,신용카드,Android,부산,0,0,0,0.364,13.5,승인,0
T001532,U0079,2026-02-17 15:54:00,2026-02-17,15,1,44500,온라인쇼핑,해외결제,Web,대구,1,0,0,0.19,24.4,승인,0
T001533,U0340,2026-01-31 15:27:00,2026-01-31,15,5,117000,온라인쇼핑,체크카드,Web,대구,0,0,0,0.263,11.7,승인,0
T001534,U0398,2026-04-24 16:26:00,2026-04-24,16,4,97000,교육,간편결제,ATM,해외,0,0,0,0.406,20.1,승인,0
T001535,U0289,2026-01-16 11:51:00,2026-01-16,11,4,41900,병원,계좌이체,ATM,서울,0,0,0,0.068,7.2,승인,0
T001536,U0258,2026-04-05 17:06:00,2026-04-05,17,6,110200,교육,체크카드,iOS,광주,0,0,1,0.036,2.8,승인,0
T001537,U0285,2026-01-24 21:38:00,2026-01-24,21,5,50700,교통,신용카드,iOS,대전,0,0,0,0.049,12.1,승인,0
T001538,U0211,2026-05-05 06:44:00,2026-05-05,6,1,2510900,대출상환,해외결제,ATM,광주,0,0,0,0.045,32.4,승인,0
T001539,U0037,2026-01-26 17:55:00,2026-01-26,17,0,100600,온라인쇼핑,간편결제,Web,광주,0,0,0,0.069,2.5,승인,0
T001540,U0003,2026-04-09 15:30:00,2026-04-09,15,3,282200,해외결제,신용카드,iOS,해외,0,1,1,0.406,45.0,승인,0
T001541,U0253,2026-05-16 20:37:00,2026-05-16,20,5,90900,구독,간편결제,ATM,대구,1,0,0,0.26,32.7,승인,0
T001542,U0071,2026-03-14 22:57:00,2026-03-14,22,5,598800,대출상환,체크카드,Web,부산,0,0,0,0.032,8.1,승인,0
T001543,U0342,2026-01-29 06:47:00,2026-01-29,6,3,202000,대출상환,신용카드,Android,대전,1,0,2,0.313,35.0,승인,0
T001544,U0222,2026-05-05 14:58:00,2026-05-05,14,1,40000,교통,해외결제,ATM,대구,0,0,0,0.154,11.4,거절,0
T001545,U0046,2026-04-04 15:20:00,2026-04-04,15,5,303500,해외결제,간편결제,iOS,해외,0,1,3,0.331,54.3,승인,0
T001546,U0160,2026-01-25 00:57:00,2026-01-25,0,6,154000,교통,체크카드,Android,경기,1,0,0,0.07,33.6,승인,0
T001547,U0246,2026-05-29 16:46:00,2026-05-29,16,4,19100,구독,계좌이체,Android,광주,0,0,0,0.204,12.8,승인,0
T001548,U0102,2026-05-02 08:05:00,2026-05-02,8,5,101000,송금,간편결제,iOS,대전,0,0,0,0.187,10.5,승인,0
T001549,U0084,2026-01-22 07:53:00,2026-01-22,7,3,15100,교통,체크카드,Web,경기,0,0,0,0.283,11.1,승인,0
T001550,U0195,2026-04-08 09:31:00,2026-04-08,9,2,33100,해외결제,계좌이체,iOS,해외,0,1,0,0.309,45.4,승인,0
T001551,U0160,2026-01-04 00:17:00,2026-01-04,0,6,226200,송금,체크카드,ATM,대구,0,0,0,0.248,28.3,승인,0
T001552,U0384,2026-05-08 17:26:00,2026-05-08,17,4,151200,교통,계좌이체,Android,해외,1,1,0,0.491,68.1,승인,0
T001553,U0180,2026-01-08 17:50:00,2026-01-08,17,3,59100,온라인쇼핑,간편결제,ATM,경기,1,0,3,0.088,41.1,승인,0
T001554,U0082,2026-05-15 13:19:00,2026-05-15,13,4,110900,교육,해외결제,Web,부산,0,0,0,0.308,15.1,승인,0
T001555,U0025,2026-04-29 13:43:00,2026-04-29,13,2,182000,구독,체크카드,iOS,경기,1,0,0,0.163,26.8,승인,0
T001556,U0370,2026-03-07 17:47:00,2026-03-07,17,5,24700,병원,간편결제,Web,서울,0,0,0,0.04,9.0,승인,0
T001557,U0290,2026-03-31 13:13:00,2026-03-31,13,1,98100,교통,신용카드,ATM,대전,0,0,0,0.443,26.5,승인,0
T001558,U0012,2026-01-26 18:28:00,2026-01-26,18,0,41000,온라인쇼핑,신용카드,Android,경기,0,0,0,0.096,13.9,승인,0
T001559,U0290,2026-05-12 11:48:00,2026-05-12,11,1,117800,투자,계좌이체,iOS,해외,0,0,0,0.112,7.5,승인,0
T001560,U0350,2026-01-01 10:10:00,2026-01-01,10,3,127600,해외결제,체크카드,Web,해외,0,1,0,0.487,47.4,승인,0
T001561,U0078,2026-03-23 06:48:00,2026-03-23,6,0,24800,구독,체크카드,iOS,대구,0,0,0,0.128,12.2,승인,0
T001562,U0098,2026-03-22 17:48:00,2026-03-22,17,6,207000,대출상환,간편결제,iOS,부산,0,0,0,0.232,13.0,승인,0
T001563,U0048,2026-03-06 09:59:00,2026-03-06,9,4,142300,병원,체크카드,ATM,해외,0,0,2,0.444,19.5,승인,0
T001564,U0280,2026-03-14 22:02:00,2026-03-14,22,5,114200,교통,간편결제,iOS,경기,0,0,0,0.37,24.8,승인,0
T001565,U0331,2026-02-22 06:11:00,2026-02-22,6,6,443400,투자,계좌이체,Web,경기,0,0,0,0.054,7.5,승인,0
T001566,U0058,2026-01-20 19:25:00,2026-01-20,19,1,374600,대출상환,해외결제,Android,서울,0,0,1,0.08,14.5,승인,0
T001567,U0251,2026-03-18 08:37:00,2026-03-18,8,2,65800,편의점,간편결제,ATM,대구,0,0,0,0.106,14.0,승인,0
T001568,U0388,2026-04-03 15:36:00,2026-04-03,15,4,402800,투자,체크카드,ATM,해외,0,0,0,0.117,10.8,승인,0
T001569,U0090,2026-02-18 18:08:00,2026-02-18,18,2,43400,구독,간편결제,ATM,서울,0,0,1,0.557,30.1,승인,0
T001570,U0249,2026-01-17 19:00:00,2026-01-17,19,5,171500,대출상환,계좌이체,iOS,대구,0,0,0,0.118,12.3,승인,0
T001571,U0128,2026-03-01 07:49:00,2026-03-01,7,6,319200,교통,해외결제,Android,해외,0,0,0,0.399,25.0,승인,0
T001572,U0263,2026-03-22 22:47:00,2026-03-22,22,6,484700,투자,체크카드,iOS,경기,0,0,0,0.16,17.3,승인,0
T001573,U0399,2026-03-08 19:38:00,2026-03-08,19,6,66100,대출상환,해외결제,ATM,부산,0,0,0,0.06,8.9,승인,0
T001574,U0398,2026-03-14 21:29:00,2026-03-14,21,5,251400,해외결제,간편결제,iOS,해외,1,1,0,0.228,53.6,승인,0
T001575,U0388,2026-05-27 18:32:00,2026-05-27,18,2,55800,온라인쇼핑,계좌이체,iOS,대구,1,0,0,0.22,26.4,승인,0
T001576,U0023,2026-03-20 19:47:00,2026-03-20,19,4,62300,카페,신용카드,ATM,서울,0,0,1,0.349,20.3,승인,0
T001577,U0020,2026-04-06 13:12:00,2026-04-06,13,0,429300,대출상환,계좌이체,Android,대전,0,0,2,0.574,25.1,승인,0
T001578,U0103,2026-02-11 14:52:00,2026-02-11,14,2,109300,병원,신용카드,Android,대구,0,0,1,0.168,10.1,승인,0
T001579,U0049,2026-02-12 07:41:00,2026-02-12,7,3,71800,편의점,해외결제,Android,대전,1,0,0,0.142,22.9,승인,0
T001580,U0101,2026-05-26 17:35:00,2026-05-26,17,1,43100,온라인쇼핑,해외결제,ATM,해외,0,1,0,0.063,27.5,승인,0
T001581,U0253,2026-01-09 13:22:00,2026-01-09,13,4,278300,대출상환,신용카드,Web,해외,0,1,0,0.317,43.8,승인,0
T001582,U0272,2026-05-28 19:22:00,2026-05-28,19,3,257300,대출상환,간편결제,Android,광주,0,0,4,0.238,37.0,추가인증,0
T001583,U0003,2026-05-18 16:38:00,2026-05-18,16,0,63800,온라인쇼핑,계좌이체,Web,부산,0,0,3,0.239,30.2,승인,0
T001584,U0075,2026-01-26 14:44:00,2026-01-26,14,0,69800,편의점,신용카드,iOS,대전,0,0,5,0.376,36.8,승인,0
T001585,U0036,2026-04-17 15:00:00,2026-04-17,15,4,236900,교통,해외결제,iOS,부산,0,0,0,0.197,7.9,승인,0
T001586,U0314,2026-04-10 11:09:00,2026-04-10,11,4,58200,카페,체크카드,Web,해외,0,0,0,0.386,17.0,승인,0
T001587,U0085,2026-01-18 10:31:00,2026-01-18,10,6,41700,구독,체크카드,ATM,대전,1,0,0,0.256,27.4,승인,0
T001588,U0372,2026-02-02 11:40:00,2026-02-02,11,0,72400,편의점,체크카드,Web,해외,0,0,0,0.156,11.8,승인,0
T001589,U0115,2026-05-03 06:19:00,2026-05-03,6,6,152600,편의점,해외결제,Web,경기,0,0,0,0.165,14.6,승인,0
T001590,U0009,2026-03-04 12:44:00,2026-03-04,12,2,98500,구독,계좌이체,Android,경기,0,0,0,0.071,12.3,승인,0
T001591,U0243,2026-01-26 17:53:00,2026-01-26,17,0,236400,투자,해외결제,iOS,대구,0,0,0,0.3,13.9,승인,0
T001592,U0155,2026-04-01 22:38:00,2026-04-01,22,2,74700,병원,계좌이체,iOS,부산,0,0,0,0.376,14.1,승인,0
T001593,U0239,2026-05-13 07:30:00,2026-05-13,7,2,23100,편의점,간편결제,Web,해외,0,1,1,0.188,35.4,승인,0
T001594,U0316,2026-04-08 17:25:00,2026-04-08,17,2,144800,온라인쇼핑,해외결제,Web,광주,0,0,0,0.43,24.3,승인,0
T001595,U0186,2026-01-19 18:56:00,2026-01-19,18,0,304600,해외결제,체크카드,ATM,해외,0,1,0,0.355,40.0,승인,0
T001596,U0374,2026-01-18 06:00:00,2026-01-18,6,6,72500,온라인쇼핑,체크카드,ATM,대구,0,0,0,0.068,3.9,승인,0
T001597,U0359,2026-03-08 07:05:00,2026-03-08,7,6,113200,교통,해외결제,iOS,경기,0,0,0,0.519,20.4,승인,0
T001598,U0129,2026-01-30 18:20:00,2026-01-30,18,4,379800,대출상환,계좌이체,ATM,해외,0,0,1,0.139,13.8,승인,0
T001599,U0168,2026-05-14 07:50:00,2026-05-14,7,3,306300,대출상환,체크카드,ATM,해외,0,0,0,0.284,14.3,승인,0
T001600,U0116,2026-04-25 13:48:00,2026-04-25,13,5,110900,병원,체크카드,Web,대구,0,0,0,0.212,11.5,승인,0
T001601,U0092,2026-03-28 10:21:00,2026-03-28,10,5,65800,편의점,신용카드,ATM,광주,0,0,1,0.312,15.1,거절,0
T001602,U0378,2026-01-24 07:44:00,2026-01-24,7,5,154400,송금,신용카드,ATM,부산,0,0,1,0.315,17.2,승인,0
T001603,U0331,2026-04-14 09:38:00,2026-04-14,9,1,140000,교통,해외결제,iOS,부산,0,0,0,0.407,20.1,승인,0
T001604,U0050,2026-04-27 18:52:00,2026-04-27,18,0,35200,교통,해외결제,Android,대구,0,0,0,0.193,10.1,승인,0
T001605,U0334,2026-02-27 13:18:00,2026-02-27,13,4,90900,온라인쇼핑,간편결제,Web,대구,1,0,0,0.107,22.9,승인,0
T001606,U0378,2026-02-11 16:06:00,2026-02-11,16,2,179700,대출상환,해외결제,Android,대전,0,0,0,0.263,15.9,추가인증,0
T001607,U0283,2026-01-21 10:48:00,2026-01-21,10,2,143800,해외결제,신용카드,Web,해외,0,1,1,0.223,34.3,추가인증,0
T001608,U0268,2026-01-28 09:16:00,2026-01-28,9,2,152500,교통,신용카드,iOS,대전,0,0,0,0.356,12.6,승인,0
T001609,U0251,2026-04-10 09:34:00,2026-04-10,9,4,52900,교육,체크카드,iOS,대구,1,0,2,0.557,48.1,승인,0
T001610,U0027,2026-02-17 12:10:00,2026-02-17,12,1,39600,구독,해외결제,ATM,부산,0,0,1,0.519,29.0,승인,0
T001611,U0299,2026-01-13 19:52:00,2026-01-13,19,1,250000,해외결제,체크카드,Android,해외,0,1,1,0.344,45.5,승인,0
T001612,U0356,2026-02-02 16:24:00,2026-02-02,16,0,195600,교육,해외결제,Android,해외,0,0,1,0.275,15.5,승인,0
T001613,U0310,2026-04-25 21:31:00,2026-04-25,21,5,108400,대출상환,계좌이체,iOS,서울,0,0,1,0.064,11.4,승인,0
T001614,U0006,2026-03-21 20:43:00,2026-03-21,20,5,21100,병원,간편결제,Web,대전,0,0,0,0.402,24.6,승인,0
T001615,U0331,2026-03-30 11:48:00,2026-03-30,11,0,217800,교통,계좌이체,iOS,대구,0,0,0,0.074,8.9,승인,0
T001616,U0023,2026-04-11 17:19:00,2026-04-11,17,5,128800,송금,신용카드,ATM,서울,1,0,0,0.3,31.5,승인,0
T001617,U0064,2026-05-15 10:58:00,2026-05-15,10,4,34300,교육,해외결제,iOS,대구,0,0,0,0.28,13.1,승인,0
T001618,U0178,2026-03-15 15:50:00,2026-03-15,15,6,277600,투자,체크카드,ATM,서울,0,0,1,0.199,7.4,거절,0
T001619,U0094,2026-04-22 21:14:00,2026-04-22,21,2,115200,교통,간편결제,Web,경기,0,0,0,0.043,11.7,승인,0
T001620,U0226,2026-03-25 14:49:00,2026-03-25,14,2,38400,온라인쇼핑,간편결제,Android,대전,0,0,0,0.2,17.0,승인,0
T001621,U0156,2026-02-06 20:14:00,2026-02-06,20,4,126400,온라인쇼핑,신용카드,Android,부산,0,0,0,0.534,27.1,승인,0
T001622,U0383,2026-03-16 20:36:00,2026-03-16,20,0,526500,교육,체크카드,ATM,서울,0,0,0,0.157,11.9,승인,0
T001623,U0214,2026-03-07 09:45:00,2026-03-07,9,5,401700,대출상환,간편결제,ATM,부산,0,0,0,0.239,10.0,승인,0
T001624,U0088,2026-03-03 16:50:00,2026-03-03,16,1,179000,교육,해외결제,Android,해외,0,0,0,0.472,23.2,승인,0
T001625,U0325,2026-02-12 19:10:00,2026-02-12,19,3,136900,해외결제,해외결제,Web,해외,0,1,0,0.377,46.2,승인,0
T001626,U0262,2026-02-26 22:20:00,2026-02-26,22,3,21500,편의점,계좌이체,Android,해외,1,0,0,0.212,28.7,승인,0
T001627,U0267,2026-04-10 16:25:00,2026-04-10,16,4,47300,구독,계좌이체,Web,해외,0,0,0,0.459,23.2,추가인증,0
T001628,U0387,2026-05-13 16:14:00,2026-05-13,16,2,69300,구독,간편결제,ATM,광주,1,0,0,0.304,30.0,승인,0
T001629,U0129,2026-01-14 23:19:00,2026-01-14,23,2,139600,구독,간편결제,Android,대전,0,0,0,0.26,16.9,승인,0
T001630,U0398,2026-03-04 22:48:00,2026-03-04,22,2,530000,대출상환,신용카드,Web,부산,1,0,0,0.547,46.8,승인,0
T001631,U0069,2026-05-29 06:02:00,2026-05-29,6,4,166000,교통,계좌이체,iOS,대구,1,0,0,0.415,36.6,승인,0
T001632,U0182,2026-05-25 18:18:00,2026-05-25,18,0,281600,투자,체크카드,iOS,대전,0,0,0,0.136,14.1,승인,0
T001633,U0174,2026-02-25 11:08:00,2026-02-25,11,2,54300,교통,신용카드,Web,대전,0,0,0,0.603,29.9,승인,0
T001634,U0351,2026-02-28 10:51:00,2026-02-28,10,5,44800,카페,체크카드,ATM,서울,0,0,0,0.077,6.1,승인,0
T001635,U0010,2026-05-26 20:20:00,2026-05-26,20,1,97500,카페,체크카드,ATM,대전,0,0,1,0.135,6.0,승인,0
T001636,U0278,2026-04-29 20:36:00,2026-04-29,20,2,431200,온라인쇼핑,체크카드,Web,해외,0,1,0,0.124,30.3,승인,0
T001637,U0174,2026-03-04 07:56:00,2026-03-04,7,2,50600,온라인쇼핑,계좌이체,Android,서울,1,0,0,0.351,40.8,승인,0
T001638,U0318,2026-05-26 19:06:00,2026-05-26,19,1,58900,교육,계좌이체,ATM,서울,0,0,0,0.387,25.4,승인,0
T001639,U0065,2026-01-19 18:33:00,2026-01-19,18,0,79200,병원,체크카드,Web,서울,0,0,0,0.21,10.3,승인,0
T001640,U0053,2026-05-15 18:32:00,2026-05-15,18,4,90400,교통,해외결제,ATM,경기,0,0,0,0.365,17.6,승인,0
T001641,U0117,2026-01-17 12:36:00,2026-01-17,12,5,66200,온라인쇼핑,계좌이체,Android,서울,0,0,0,0.175,7.3,승인,0
T001642,U0020,2026-05-08 13:44:00,2026-05-08,13,4,542400,투자,체크카드,iOS,대구,1,0,0,0.047,25.2,승인,0
T001643,U0041,2026-04-13 15:22:00,2026-04-13,15,0,11200,교통,계좌이체,Android,부산,0,0,0,0.27,11.5,승인,0
T001644,U0175,2026-03-09 11:56:00,2026-03-09,11,0,26200,카페,간편결제,ATM,대전,0,0,4,0.157,26.3,승인,0
T001645,U0191,2026-04-29 19:00:00,2026-04-29,19,2,828400,송금,신용카드,iOS,대전,0,0,0,0.041,5.0,승인,0
T001646,U0366,2026-01-25 14:17:00,2026-01-25,14,6,321900,교육,신용카드,Web,해외,1,1,0,0.217,58.4,승인,0
T001647,U0381,2026-05-13 14:13:00,2026-05-13,14,2,63900,편의점,간편결제,Android,부산,0,0,1,0.455,27.6,승인,0
T001648,U0193,2026-04-10 17:18:00,2026-04-10,17,4,51100,교육,신용카드,iOS,해외,1,0,0,0.313,32.9,승인,0
T001649,U0386,2026-04-20 09:59:00,2026-04-20,9,0,458100,카페,간편결제,Web,대전,0,0,3,0.256,36.4,승인,0
T001650,U0389,2026-05-23 13:46:00,2026-05-23,13,5,102100,카페,신용카드,Web,해외,0,0,0,0.051,8.6,승인,0
T001651,U0330,2026-05-27 18:43:00,2026-05-27,18,2,275400,편의점,신용카드,iOS,서울,0,0,1,0.071,11.0,추가인증,0
T001652,U0167,2026-03-22 08:04:00,2026-03-22,8,6,189400,송금,체크카드,ATM,서울,0,0,1,0.302,20.6,승인,0
T001653,U0135,2026-03-06 15:15:00,2026-03-06,15,4,19200,카페,간편결제,Web,해외,0,0,0,0.55,29.5,승인,0
T001654,U0076,2026-03-15 06:49:00,2026-03-15,6,6,515800,해외결제,간편결제,Android,해외,0,1,0,0.306,41.1,거절,0
T001655,U0162,2026-05-26 15:22:00,2026-05-26,15,1,253800,해외결제,계좌이체,ATM,해외,0,1,0,0.269,41.0,승인,0
T001656,U0108,2026-01-17 22:04:00,2026-01-17,22,5,255100,해외결제,간편결제,Web,해외,0,1,0,0.334,42.3,승인,0
T001657,U0058,2026-01-14 09:56:00,2026-01-14,9,2,196900,투자,신용카드,Android,경기,0,0,0,0.293,17.1,승인,0
T001658,U0107,2026-03-22 08:22:00,2026-03-22,8,6,85200,구독,계좌이체,ATM,서울,0,0,1,0.265,13.0,승인,0
T001659,U0222,2026-04-18 18:51:00,2026-04-18,18,5,61200,온라인쇼핑,간편결제,ATM,부산,0,0,0,0.164,8.9,승인,0
T001660,U0231,2026-02-23 19:34:00,2026-02-23,19,0,314600,투자,계좌이체,ATM,대구,0,0,0,0.244,20.2,승인,0
T001661,U0266,2026-02-07 06:46:00,2026-02-07,6,5,114600,해외결제,계좌이체,Android,해외,0,1,0,0.522,50.9,승인,0
T001662,U0277,2026-05-02 15:01:00,2026-05-02,15,5,91000,교육,해외결제,Android,해외,0,1,5,0.175,48.6,승인,0
T001663,U0139,2026-03-21 08:55:00,2026-03-21,8,5,19500,온라인쇼핑,해외결제,Android,경기,0,0,0,0.015,9.1,승인,0
T001664,U0245,2026-03-30 19:37:00,2026-03-30,19,0,250700,구독,계좌이체,iOS,대구,0,0,2,0.157,16.4,승인,0
T001665,U0280,2026-01-25 15:04:00,2026-01-25,15,6,340800,투자,해외결제,Android,서울,0,0,0,0.412,21.4,승인,0
T001666,U0076,2026-05-04 20:51:00,2026-05-04,20,0,148400,송금,계좌이체,ATM,경기,0,0,0,0.572,29.8,거절,0
T001667,U0305,2026-05-29 07:43:00,2026-05-29,7,4,251000,해외결제,계좌이체,ATM,해외,0,1,1,0.433,43.3,승인,0
T001668,U0312,2026-04-20 16:03:00,2026-04-20,16,0,81200,온라인쇼핑,체크카드,Web,부산,0,0,2,0.072,10.2,추가인증,0
T001669,U0208,2026-04-05 22:19:00,2026-04-05,22,6,1702100,대출상환,해외결제,iOS,대구,0,0,0,0.261,43.0,승인,0
T001670,U0139,2026-01-10 13:09:00,2026-01-10,13,5,44100,편의점,계좌이체,Web,광주,0,0,0,0.338,14.8,승인,0
T001671,U0308,2026-02-10 08:40:00,2026-02-10,8,1,10300,교육,해외결제,Android,경기,0,0,0,0.033,5.4,승인,0
T001672,U0190,2026-03-29 22:23:00,2026-03-29,22,6,52800,교통,간편결제,ATM,서울,0,0,1,0.08,10.5,승인,0
T001673,U0239,2026-03-10 16:19:00,2026-03-10,16,1,58700,카페,해외결제,ATM,부산,0,0,5,0.258,30.0,승인,0
T001674,U0112,2026-02-24 14:40:00,2026-02-24,14,1,132600,교육,체크카드,ATM,해외,0,0,1,0.095,12.0,승인,0
T001675,U0255,2026-04-23 08:13:00,2026-04-23,8,3,24100,구독,계좌이체,ATM,해외,0,0,1,0.128,14.4,승인,0
T001676,U0008,2026-01-24 19:38:00,2026-01-24,19,5,49300,병원,신용카드,ATM,부산,1,0,0,0.294,28.6,추가인증,0
T001677,U0361,2026-05-14 16:38:00,2026-05-14,16,3,251700,구독,체크카드,ATM,경기,0,0,0,0.251,9.4,승인,0
T001678,U0283,2026-03-23 05:48:00,2026-03-23,5,0,360700,투자,해외결제,ATM,대구,0,0,0,0.103,20.0,추가인증,0
T001679,U0239,2026-03-30 14:19:00,2026-03-30,14,0,77300,병원,간편결제,Web,서울,0,0,0,0.275,11.0,승인,0
T001680,U0043,2026-04-23 10:47:00,2026-04-23,10,3,123500,대출상환,계좌이체,ATM,광주,1,0,0,0.199,33.4,승인,0
T001681,U0124,2026-03-31 13:41:00,2026-03-31,13,1,74200,카페,신용카드,ATM,경기,0,0,0,0.14,10.0,승인,0
T001682,U0186,2026-02-22 18:28:00,2026-02-22,18,6,20400,해외결제,체크카드,iOS,해외,0,1,0,0.331,36.5,승인,0
T001683,U0033,2026-02-17 19:11:00,2026-02-17,19,1,806200,투자,신용카드,Web,대전,0,0,0,0.083,7.9,거절,0
T001684,U0360,2026-04-29 23:46:00,2026-04-29,23,2,1100400,투자,계좌이체,Web,서울,0,0,0,0.271,14.5,추가인증,0
T001685,U0259,2026-01-08 08:07:00,2026-01-08,8,3,373600,대출상환,해외결제,iOS,서울,0,0,2,0.362,21.6,승인,0
T001686,U0239,2026-03-20 15:15:00,2026-03-20,15,4,127700,송금,간편결제,iOS,해외,0,0,0,0.085,8.0,승인,0
T001687,U0304,2026-04-09 21:56:00,2026-04-09,21,3,39700,병원,간편결제,ATM,해외,0,0,0,0.43,16.3,승인,0
T001688,U0359,2026-01-25 15:43:00,2026-01-25,15,6,234500,대출상환,계좌이체,iOS,대전,0,0,3,0.397,39.6,추가인증,0
T001689,U0336,2026-04-24 15:15:00,2026-04-24,15,4,49200,교통,체크카드,ATM,서울,0,0,0,0.235,19.3,승인,0
T001690,U0311,2026-02-04 10:16:00,2026-02-04,10,2,258500,구독,계좌이체,ATM,광주,0,0,0,0.103,13.7,승인,0
T001691,U0061,2026-01-30 18:34:00,2026-01-30,18,4,76000,편의점,계좌이체,iOS,대구,0,0,0,0.386,20.5,승인,0
T001692,U0255,2026-05-25 16:14:00,2026-05-25,16,0,108100,투자,체크카드,Web,서울,1,0,3,0.192,49.7,승인,0
T001693,U0373,2026-02-19 12:16:00,2026-02-19,12,3,133400,편의점,체크카드,Web,대전,0,0,0,0.3,20.0,승인,0
