login_id,user_id,login_time,ip_addr,device_id,os_version,country,login_success,is_attack_ip,is_account_takeover
L004103,U0157,2026-03-12 02:23:00,45.5.23.96,BOT-2378,Android 14,해외,0,1,0
L004104,U0043,2026-03-12 04:28:00,45.218.107.26,BOT-2387,iOS 17.4,해외,1,1,1
L004105,U0392,2026-03-12 04:55:00,211.210.109.5,DEV-0392-0,iOS 16.6,KR,1,0,0
L004106,U0364,2026-03-12 05:40:00,45.126.55.2,BOT-7306,macOS 14,해외,0,1,0
L004107,U0310,2026-03-12 06:07:00,121.139.249.236,DEV-0310-0,Android 13,KR,1,0,0
L004108,U0040,2026-03-12 06:28:00,211.147.200.83,DEV-0040-1,iOS 17.4,KR,1,0,0
L004109,U0250,2026-03-12 06:29:00,211.165.198.108,DEV-0250-0,macOS 14,KR,1,0,0
L004110,U0308,2026-03-12 06:34:00,211.132.75.58,DEV-0308-0,macOS 14,KR,1,0,0
L004111,U0377,2026-03-12 06:56:00,211.161.194.227,DEV-0377-0,Windows 11,KR,1,0,0
L004112,U0011,2026-03-12 07:21:00,45.25.152.238,BOT-8610,iOS 17.4,해외,0,1,0
L004113,U0388,2026-03-12 07:33:00,211.30.142.117,DEV-0388-0,iOS 16.6,KR,1,0,0
L004114,U0144,2026-03-12 07:42:00,211.191.44.71,DEV-0144-0,Android 13,KR,1,0,0
L004115,U0270,2026-03-12 08:04:00,211.228.228.128,DEV-0270-0,Android 14,KR,1,0,0
L004116,U0186,2026-03-12 08:22:00,45.63.152.234,BOT-8056,Windows 11,해외,0,1,0
L004117,U0374,2026-03-12 09:01:00,211.126.214.57,DEV-0374-0,iOS 16.6,KR,1,0,0
L004118,U0312,2026-03-12 09:23:00,211.118.93.113,DEV-0312-new,Android 13,KR,1,0,0
L004119,U0388,2026-03-12 09:42:00,45.126.55.2,BOT-1390,Android 14,해외,0,1,0
L004120,U0301,2026-03-12 09:43:00,211.175.255.163,DEV-0301-0,Windows 11,KR,1,0,0
L004121,U0141,2026-03-12 09:57:00,211.124.112.152,DEV-0141-0,iOS 16.6,KR,0,0,0
L004122,U0053,2026-03-12 10:06:00,121.56.200.100,DEV-0053-0,iOS 17.4,KR,1,0,0
L004123,U0334,2026-03-12 10:12:00,121.139.249.236,DEV-0334-0,Android 13,KR,1,0,0
L004124,U0354,2026-03-12 10:16:00,211.121.241.218,DEV-0354-0,iOS 16.6,KR,1,0,0
L004125,U0307,2026-03-12 10:49:00,211.24.110.230,DEV-0307-0,Windows 11,KR,1,0,0
L004126,U0244,2026-03-12 10:51:00,211.141.192.94,DEV-0244-new,iOS 16.6,KR,1,0,0
L004127,U0259,2026-03-12 10:59:00,121.161.211.13,DEV-0259-0,Android 14,KR,1,0,0
L004128,U0061,2026-03-12 11:37:00,45.63.152.234,BOT-6705,iOS 17.4,해외,0,1,0
L004129,U0156,2026-03-12 11:49:00,211.233.79.160,DEV-0156-0,Android 14,KR,1,0,0
L004130,U0146,2026-03-12 11:50:00,211.130.114.206,DEV-0146-0,Android 14,KR,1,0,0
L004131,U0291,2026-03-12 11:52:00,211.117.136.205,DEV-0291-1,iOS 17.4,KR,1,0,0
L004132,U0010,2026-03-12 12:00:00,121.152.24.188,DEV-0010-0,Android 14,KR,1,0,0
L004133,U0168,2026-03-12 12:18:00,211.30.41.140,DEV-0168-0,Android 13,KR,1,0,0
L004134,U0186,2026-03-12 12:26:00,45.63.152.234,BOT-2476,iOS 16.6,해외,0,1,0
L004135,U0189,2026-03-12 12:27:00,121.161.211.13,DEV-0189-0,macOS 14,KR,1,0,0
L004136,U0268,2026-03-12 13:01:00,211.165.56.152,DEV-0268-new,macOS 14,KR,1,0,0
L004137,U0006,2026-03-12 13:33:00,211.155.80.72,DEV-0006-0,iOS 16.6,KR,1,0,0
L004138,U0167,2026-03-12 14:10:00,211.247.91.194,DEV-0167-0,Android 14,KR,1,0,0
L004139,U0352,2026-03-12 14:53:00,121.152.24.188,DEV-0352-0,Android 14,KR,1,0,0
L004140,U0388,2026-03-12 14:59:00,121.85.48.66,DEV-0388-0,iOS 16.6,KR,1,0,0
L004141,U0167,2026-03-12 15:28:00,211.247.91.194,DEV-0167-0,Android 14,KR,1,0,0
L004142,U0260,2026-03-12 15:35:00,211.4.249.43,DEV-0260-0,Android 13,KR,1,0,0
L004143,U0163,2026-03-12 16:13:00,211.59.15.230,DEV-0163-0,iOS 16.6,KR,1,0,0
L004144,U0303,2026-03-12 16:39:00,211.109.139.173,DEV-0303-0,Android 14,KR,1,0,0
L004145,U0233,2026-03-12 17:19:00,211.245.251.12,DEV-0233-0,iOS 16.6,KR,1,0,0
L004146,U0374,2026-03-12 17:51:00,211.126.214.57,DEV-0374-0,iOS 16.6,KR,1,0,0
L004147,U0308,2026-03-12 17:53:00,211.132.75.58,DEV-0308-0,macOS 14,KR,1,0,0
L004148,U0036,2026-03-12 18:16:00,211.52.227.102,DEV-0036-0,iOS 16.6,KR,1,0,0
L004149,U0072,2026-03-12 18:48:00,211.68.242.78,DEV-0072-0,Windows 11,KR,1,0,0
L004150,U0144,2026-03-12 18:56:00,211.191.44.71,DEV-0144-0,Android 13,KR,1,0,0
L004151,U0017,2026-03-12 19:15:00,211.235.2.46,DEV-0017-0,iOS 17.4,KR,1,0,0
L004152,U0339,2026-03-12 19:35:00,211.114.72.130,DEV-0339-0,iOS 17.4,KR,1,0,0
L004153,U0351,2026-03-12 20:13:00,211.164.168.174,DEV-0351-0,Android 13,KR,1,0,0
L004154,U0289,2026-03-12 20:15:00,121.55.48.142,DEV-0289-0,Android 13,KR,1,0,0
L004155,U0341,2026-03-12 20:23:00,211.112.41.87,DEV-0341-0,Windows 11,KR,1,0,0
L004156,U0117,2026-03-12 20:42:00,211.162.226.94,DEV-0117-0,iOS 17.4,KR,0,0,0
L004157,U0259,2026-03-12 21:34:00,211.41.91.188,DEV-0259-0,Android 14,KR,1,0,0
L004158,U0190,2026-03-12 21:45:00,211.180.145.146,DEV-0190-new,iOS 17.4,KR,1,0,0
L004159,U0093,2026-03-12 22:10:00,121.176.174.34,DEV-0093-0,macOS 14,KR,1,0,0
L004160,U0319,2026-03-12 22:47:00,121.96.168.19,DEV-0319-0,iOS 16.6,KR,1,0,0
L004161,U0289,2026-03-12 23:09:00,121.55.48.142,DEV-0289-0,Android 13,KR,1,0,0
L004162,U0367,2026-03-12 23:22:00,211.21.154.116,DEV-0367-0,iOS 16.6,KR,1,0,0
L004163,U0131,2026-03-12 23:23:00,211.185.188.115,DEV-0131-0,iOS 17.4,KR,1,0,0
L004164,U0335,2026-03-12 23:26:00,211.235.53.146,DEV-0335-0,Android 13,KR,1,0,0
L004165,U0362,2026-03-12 23:34:00,211.230.238.165,DEV-0362-0,Android 13,KR,1,0,0
L004166,U0312,2026-03-12 23:35:00,211.118.93.113,DEV-0312-0,macOS 14,KR,1,0,0
L004167,U0211,2026-03-13 04:09:00,121.92.156.115,DEV-0211-0,Android 14,KR,1,0,0
L004168,U0335,2026-03-13 05:00:00,45.166.40.201,BOT-9030,iOS 16.6,해외,0,1,0
L004169,U0383,2026-03-13 05:12:00,211.230.50.152,DEV-0383-0,iOS 16.6,KR,1,0,0
L004170,U0298,2026-03-13 06:35:00,211.152.102.5,DEV-0298-0,macOS 14,KR,1,0,0
L004171,U0356,2026-03-13 07:03:00,121.41.60.64,DEV-0356-0,Windows 11,KR,1,0,0
L004172,U0355,2026-03-13 07:08:00,211.174.124.120,DEV-0355-0,macOS 14,KR,1,0,0
L004173,U0397,2026-03-13 07:21:00,211.3.156.203,DEV-0397-0,iOS 16.6,KR,1,0,0
L004174,U0165,2026-03-13 08:01:00,211.142.114.119,DEV-0165-0,Android 13,KR,1,0,0
L004175,U0049,2026-03-13 08:08:00,121.29.14.84,DEV-0049-0,macOS 14,KR,1,0,0
L004176,U0195,2026-03-13 08:11:00,211.240.215.210,DEV-0195-0,iOS 16.6,KR,1,0,0
L004177,U0394,2026-03-13 08:17:00,211.62.21.96,DEV-0394-0,iOS 17.4,KR,1,0,0
L004178,U0070,2026-03-13 08:21:00,211.196.42.38,DEV-0070-new,Android 14,KR,1,0,0
L004179,U0313,2026-03-13 08:28:00,211.163.25.46,DEV-0313-new,macOS 14,KR,1,0,0
L004180,U0172,2026-03-13 08:40:00,211.143.122.30,DEV-0172-1,iOS 17.4,KR,1,0,0
L004181,U0181,2026-03-13 08:57:00,211.232.124.109,DEV-0181-0,Android 13,KR,1,0,0
L004182,U0365,2026-03-13 09:06:00,121.176.174.34,DEV-0365-0,Android 14,KR,1,0,0
L004183,U0370,2026-03-13 09:23:00,211.92.2.54,DEV-0370-0,Windows 11,KR,1,0,0
L004184,U0012,2026-03-13 10:23:00,211.14.174.140,DEV-0012-1,Android 14,KR,1,0,0
L004185,U0368,2026-03-13 10:43:00,211.63.43.145,DEV-0368-new,iOS 17.4,KR,1,0,0
L004186,U0197,2026-03-13 10:49:00,211.94.143.130,DEV-0197-0,iOS 16.6,KR,1,0,0
L004187,U0307,2026-03-13 10:49:00,211.24.110.230,DEV-0307-0,Windows 11,KR,1,0,0
L004188,U0149,2026-03-13 11:32:00,211.150.101.29,DEV-0149-1,macOS 14,KR,1,0,0
L004189,U0319,2026-03-13 11:35:00,121.96.168.19,DEV-0319-0,iOS 16.6,KR,1,0,0
L004190,U0124,2026-03-13 12:15:00,211.240.165.168,DEV-0124-0,Android 13,KR,1,0,0
L004191,U0028,2026-03-13 12:24:00,211.91.186.151,DEV-0028-new,Windows 11,KR,1,0,0
L004192,U0143,2026-03-13 12:34:00,211.122.174.104,DEV-0143-new,Android 13,KR,1,0,0
L004193,U0018,2026-03-13 12:48:00,211.160.58.43,DEV-0018-new,Android 14,KR,1,0,0
L004194,U0092,2026-03-13 13:22:00,121.161.211.13,DEV-0092-0,iOS 17.4,KR,1,0,0
L004195,U0289,2026-03-13 13:43:00,211.86.156.95,DEV-0289-0,Android 13,KR,1,0,0
L004196,U0060,2026-03-13 13:47:00,121.56.200.100,DEV-0060-0,Android 14,KR,1,0,0
L004197,U0336,2026-03-13 13:59:00,211.56.80.229,DEV-0336-0,Android 14,KR,1,0,0
L004198,U0335,2026-03-13 14:24:00,45.166.40.201,BOT-4959,iOS 17.4,해외,0,1,0
L004199,U0072,2026-03-13 14:37:00,211.68.242.78,DEV-0072-1,Android 14,KR,1,0,0
L004200,U0194,2026-03-13 14:57:00,211.21.68.43,DEV-0194-0,Android 14,KR,1,0,0
L004201,U0126,2026-03-13 14:57:00,121.211.200.110,DEV-0126-0,iOS 17.4,KR,1,0,0
L004202,U0021,2026-03-13 15:59:00,211.53.124.211,DEV-0021-0,Android 14,KR,0,0,0
L004203,U0360,2026-03-13 16:32:00,211.46.24.36,DEV-0360-0,Windows 11,KR,1,0,0
L004204,U0151,2026-03-13 16:38:00,121.98.109.53,DEV-0151-1,Android 14,KR,1,0,0
L004205,U0363,2026-03-13 16:39:00,211.182.34.149,DEV-0363-new,macOS 14,KR,0,0,0
L004206,U0349,2026-03-13 17:22:00,211.24.140.99,DEV-0349-0,Android 14,KR,1,0,0
L004207,U0323,2026-03-13 17:27:00,211.226.100.39,DEV-0323-0,macOS 14,KR,1,0,0
L004208,U0071,2026-03-13 17:40:00,121.29.14.84,DEV-0071-0,Android 13,KR,1,0,0
L004209,U0350,2026-03-13 18:05:00,121.122.6.3,DEV-0350-0,iOS 16.6,KR,1,0,0
L004210,U0356,2026-03-13 18:18:00,121.41.60.64,DEV-0356-0,Windows 11,KR,1,0,0
L004211,U0374,2026-03-13 19:19:00,121.139.249.236,DEV-0374-0,iOS 16.6,KR,1,0,0
L004212,U0005,2026-03-13 19:19:00,211.198.24.139,DEV-0005-new,iOS 16.6,KR,1,0,0
L004213,U0307,2026-03-13 19:35:00,211.24.110.230,DEV-0307-0,Windows 11,KR,1,0,0
L004214,U0178,2026-03-13 19:38:00,211.71.39.230,DEV-0178-0,iOS 16.6,KR,1,0,0
L004215,U0360,2026-03-13 19:43:00,121.122.6.3,DEV-0360-0,Windows 11,KR,1,0,0
L004216,U0013,2026-03-13 20:18:00,211.221.114.144,DEV-0013-0,macOS 14,KR,1,0,0
L004217,U0346,2026-03-13 20:31:00,121.161.211.13,DEV-0346-0,iOS 17.4,KR,1,0,0
L004218,U0131,2026-03-13 20:31:00,211.185.188.115,DEV-0131-0,iOS 17.4,KR,1,0,0
L004219,U0390,2026-03-13 20:43:00,211.85.99.76,DEV-0390-0,macOS 14,KR,1,0,0
L004220,U0111,2026-03-13 20:50:00,45.102.183.233,BOT-2662,iOS 17.4,해외,0,1,0
L004221,U0268,2026-03-13 21:28:00,45.140.91.177,BOT-1532,Windows 11,해외,0,1,0
L004222,U0040,2026-03-13 22:04:00,211.147.200.83,DEV-0040-0,Windows 11,KR,1,0,0
L004223,U0065,2026-03-13 22:22:00,211.220.232.30,DEV-0065-0,iOS 16.6,KR,1,0,0
L004224,U0180,2026-03-13 22:27:00,211.150.80.70,DEV-0180-0,iOS 17.4,KR,1,0,0
L004225,U0086,2026-03-13 22:32:00,211.203.56.56,DEV-0086-0,macOS 14,KR,1,0,0
L004226,U0177,2026-03-13 22:50:00,121.122.6.3,DEV-0177-0,Windows 11,KR,1,0,0
L004227,U0155,2026-03-13 22:53:00,211.194.153.168,DEV-0155-0,Android 13,KR,1,0,0
L004228,U0293,2026-03-13 23:30:00,211.161.6.20,DEV-0293-new,iOS 16.6,KR,1,0,0
L004229,U0096,2026-03-13 23:42:00,121.153.14.30,DEV-0096-0,Android 14,KR,0,0,0
L004230,U0312,2026-03-13 23:53:00,211.118.93.113,DEV-0312-0,macOS 14,KR,1,0,0
L004231,U0268,2026-03-14 00:49:00,45.102.183.233,BOT-8941,macOS 14,해외,0,1,0
L004232,U0386,2026-03-14 00:58:00,45.102.183.233,BOT-4715,macOS 14,해외,0,1,0
L004233,U0376,2026-03-14 01:11:00,45.166.40.201,BOT-8927,Android 13,해외,0,1,0
L004234,U0316,2026-03-14 03:27:00,211.44.201.138,DEV-0316-new,iOS 17.4,해외,1,0,0
L004235,U0386,2026-03-14 03:29:00,45.102.183.233,BOT-4020,Windows 11,해외,0,1,0
L004236,U0117,2026-03-14 04:21:00,45.140.91.177,BOT-7635,Android 13,해외,0,1,0
L004237,U0088,2026-03-14 04:48:00,211.157.207.206,DEV-0088-new,iOS 17.4,KR,1,0,0
L004238,U0288,2026-03-14 05:18:00,45.102.183.233,BOT-8219,Android 13,해외,0,1,0
L004239,U0256,2026-03-14 05:22:00,45.140.91.177,BOT-9703,Android 14,해외,0,1,0
L004240,U0130,2026-03-14 07:41:00,45.102.183.233,BOT-7304,iOS 17.4,해외,0,1,0
L004241,U0174,2026-03-14 08:28:00,211.183.43.51,DEV-0174-0,iOS 17.4,KR,1,0,0
L004242,U0111,2026-03-14 08:29:00,45.102.183.233,BOT-5730,Windows 11,해외,0,1,0
L004243,U0217,2026-03-14 08:56:00,121.41.60.64,DEV-0217-0,macOS 14,KR,1,0,0
L004244,U0347,2026-03-14 09:45:00,211.100.33.249,DEV-0347-0,iOS 16.6,KR,1,0,0
L004245,U0262,2026-03-14 10:07:00,211.19.21.216,DEV-0262-0,iOS 16.6,KR,1,0,0
L004246,U0383,2026-03-14 10:11:00,211.230.50.152,DEV-0383-0,iOS 16.6,KR,1,0,0
L004247,U0151,2026-03-14 10:55:00,121.55.48.142,DEV-0151-0,Windows 11,KR,1,0,0
L004248,U0097,2026-03-14 11:10:00,45.102.183.233,BOT-7892,iOS 17.4,해외,0,1,0
L004249,U0009,2026-03-14 11:42:00,45.140.91.177,BOT-7278,Android 14,해외,0,1,0
L004250,U0186,2026-03-14 11:43:00,211.189.250.1,DEV-0186-1,Windows 11,KR,1,0,0
L004251,U0256,2026-03-14 11:58:00,45.140.91.177,BOT-8888,Windows 11,해외,0,1,0
L004252,U0349,2026-03-14 12:03:00,211.24.140.99,DEV-0349-0,Android 14,KR,1,0,0
L004253,U0202,2026-03-14 12:09:00,211.193.191.77,DEV-0202-0,Android 13,KR,1,0,0
L004254,U0262,2026-03-14 13:01:00,211.19.21.216,DEV-0262-0,iOS 16.6,KR,1,0,0
L004255,U0195,2026-03-14 13:02:00,211.240.215.210,DEV-0195-new,Android 14,KR,1,0,0
L004256,U0382,2026-03-14 13:20:00,211.4.123.124,DEV-0382-0,Android 14,KR,1,0,0
L004257,U0218,2026-03-14 13:22:00,45.102.183.233,BOT-6797,iOS 17.4,해외,0,1,0
L004258,U0358,2026-03-14 13:30:00,211.34.202.146,DEV-0358-0,Android 14,KR,1,0,0
L004259,U0291,2026-03-14 14:12:00,211.117.136.205,DEV-0291-1,iOS 17.4,KR,1,0,0
L004260,U0335,2026-03-14 14:44:00,211.235.53.146,DEV-0335-0,Android 13,KR,1,0,0
L004261,U0315,2026-03-14 15:08:00,211.225.133.148,DEV-0315-0,iOS 16.6,KR,1,0,0
L004262,U0170,2026-03-14 15:10:00,211.154.120.60,DEV-0170-new,Android 14,KR,1,0,0
L004263,U0351,2026-03-14 15:12:00,211.164.168.174,DEV-0351-0,Android 13,KR,1,0,0
L004264,U0349,2026-03-14 15:22:00,211.24.140.99,DEV-0349-0,Android 14,KR,1,0,0
L004265,U0256,2026-03-14 15:23:00,45.140.91.177,BOT-2646,macOS 14,해외,0,1,0
L004266,U0269,2026-03-14 15:39:00,211.174.242.193,DEV-0269-1,Android 13,KR,1,0,0
L004267,U0008,2026-03-14 15:47:00,211.44.47.37,DEV-0008-new,Android 14,KR,1,0,0
L004268,U0268,2026-03-14 15:54:00,45.102.183.233,BOT-4058,iOS 17.4,해외,0,1,0
L004269,U0011,2026-03-14 16:47:00,211.182.161.127,DEV-0011-0,Android 13,KR,1,0,0
L004270,U0257,2026-03-14 16:55:00,211.133.83.74,DEV-0257-1,Android 13,KR,1,0,0
L004271,U0391,2026-03-14 16:59:00,211.103.16.13,DEV-0391-1,iOS 17.4,KR,1,0,0
L004272,U0111,2026-03-14 17:59:00,45.102.183.233,BOT-2908,Windows 11,해외,0,1,0
L004273,U0097,2026-03-14 18:17:00,211.37.81.98,DEV-0097-0,Android 13,KR,1,0,0
L004274,U0228,2026-03-14 18:20:00,121.92.156.115,DEV-0228-0,macOS 14,KR,1,0,0
L004275,U0328,2026-03-14 18:52:00,211.152.225.114,DEV-0328-0,Android 14,KR,1,0,0
L004276,U0236,2026-03-14 19:31:00,211.107.159.253,DEV-0236-0,iOS 17.4,KR,1,0,0
L004277,U0097,2026-03-14 20:25:00,45.102.183.233,BOT-2866,Windows 11,KR,1,1,1
L004278,U0104,2026-03-14 20:34:00,211.80.179.35,DEV-0104-0,macOS 14,KR,1,0,0
L004279,U0342,2026-03-14 21:19:00,121.166.152.51,DEV-0342-0,Windows 11,KR,1,0,0
L004280,U0288,2026-03-14 22:06:00,45.102.183.233,BOT-6781,Android 14,해외,0,1,0
L004281,U0368,2026-03-14 22:07:00,211.63.43.145,DEV-0368-0,Android 14,KR,1,0,0
L004282,U0052,2026-03-14 22:23:00,211.235.148.145,DEV-0052-0,iOS 17.4,KR,1,0,0
L004283,U0330,2026-03-14 22:24:00,211.252.120.102,DEV-0330-1,Windows 11,KR,1,0,0
L004284,U0033,2026-03-14 23:13:00,211.106.41.104,DEV-0033-0,macOS 14,KR,1,0,0
L004285,U0210,2026-03-14 23:18:00,211.45.11.241,DEV-0210-0,Windows 11,KR,1,0,0
L004286,U0192,2026-03-14 23:26:00,211.240.49.249,DEV-0192-0,Windows 11,KR,1,0,0
L004287,U0326,2026-03-14 23:48:00,211.95.192.242,DEV-0326-1,iOS 17.4,KR,0,0,0
L004288,U0014,2026-03-14 23:50:00,121.55.48.142,DEV-0014-0,Android 14,KR,1,0,0
L004289,U0306,2026-03-15 04:12:00,45.148.133.50,BOT-5529,Android 14,해외,0,1,0
L004290,U0347,2026-03-15 04:12:00,211.100.33.249,DEV-0347-0,iOS 16.6,KR,1,0,0
L004291,U0250,2026-03-15 05:51:00,45.102.183.233,BOT-9177,Android 13,해외,0,1,0
L004292,U0320,2026-03-15 06:44:00,211.220.195.102,DEV-0320-0,iOS 16.6,KR,1,0,0
L004293,U0250,2026-03-15 07:24:00,211.165.198.108,DEV-0250-0,macOS 14,KR,1,0,0
L004294,U0021,2026-03-15 07:28:00,211.53.124.211,DEV-0021-0,Android 14,KR,1,0,0
L004295,U0025,2026-03-15 07:44:00,121.152.24.188,DEV-0025-0,Windows 11,KR,1,0,0
L004296,U0351,2026-03-15 08:50:00,45.157.97.158,BOT-4247,iOS 17.4,해외,0,1,0
L004297,U0375,2026-03-15 09:29:00,211.215.101.171,DEV-0375-0,iOS 16.6,KR,1,0,0
L004298,U0396,2026-03-15 09:47:00,121.146.18.104,DEV-0396-0,Android 13,KR,1,0,0
L004299,U0079,2026-03-15 09:49:00,121.89.108.72,DEV-0079-0,Android 14,KR,1,0,0
L004300,U0352,2026-03-15 10:09:00,121.152.24.188,DEV-0352-0,Android 14,KR,1,0,0
L004301,U0081,2026-03-15 10:26:00,211.112.82.247,DEV-0081-0,Android 13,KR,1,0,0
L004302,U0318,2026-03-15 10:31:00,121.31.185.2,DEV-0318-0,Android 13,KR,1,0,0
L004303,U0154,2026-03-15 11:18:00,211.170.27.241,DEV-0154-0,Windows 11,KR,1,0,0
L004304,U0339,2026-03-15 11:41:00,211.114.72.130,DEV-0339-0,iOS 17.4,KR,1,0,0
L004305,U0133,2026-03-15 11:41:00,121.56.200.100,DEV-0133-0,Android 13,KR,1,0,0
L004306,U0306,2026-03-15 11:51:00,45.148.133.50,BOT-3702,iOS 17.4,해외,0,1,0
L004307,U0037,2026-03-15 11:58:00,211.29.65.135,DEV-0037-0,Android 14,KR,1,0,0
L004308,U0331,2026-03-15 12:28:00,121.56.200.100,DEV-0331-0,Android 13,KR,1,0,0
L004309,U0168,2026-03-15 12:44:00,211.30.41.140,DEV-0168-0,Android 13,KR,1,0,0
L004310,U0384,2026-03-15 12:49:00,211.55.193.244,DEV-0384-0,macOS 14,KR,0,0,0
L004311,U0352,2026-03-15 12:58:00,211.37.147.36,DEV-0352-0,Android 14,KR,1,0,0
L004312,U0237,2026-03-15 13:04:00,211.254.150.223,DEV-0237-0,iOS 17.4,KR,1,0,0
L004313,U0346,2026-03-15 13:10:00,45.102.183.233,BOT-9477,iOS 16.6,해외,0,1,0
L004314,U0356,2026-03-15 13:50:00,211.183.107.182,DEV-0356-0,Windows 11,KR,1,0,0
L004315,U0133,2026-03-15 14:04:00,121.56.200.100,DEV-0133-0,Android 13,KR,1,0,0
L004316,U0218,2026-03-15 14:04:00,45.102.183.233,BOT-4837,macOS 14,해외,0,1,0
L004317,U0250,2026-03-15 14:11:00,45.102.183.233,BOT-6417,iOS 16.6,해외,0,1,0
L004318,U0122,2026-03-15 14:45:00,211.49.170.221,DEV-0122-0,Android 14,KR,1,0,0
L004319,U0138,2026-03-15 14:51:00,121.215.55.65,DEV-0138-1,Windows 11,KR,1,0,0
L004320,U0097,2026-03-15 14:52:00,45.102.183.233,BOT-4007,Android 13,해외,0,1,0
L004321,U0280,2026-03-15 15:15:00,121.92.156.115,DEV-0280-0,iOS 17.4,KR,1,0,0
L004322,U0126,2026-03-15 15:22:00,211.236.93.52,DEV-0126-0,iOS 17.4,KR,1,0,0
L004323,U0355,2026-03-15 15:27:00,121.34.88.241,DEV-0355-0,macOS 14,KR,1,0,0
L004324,U0351,2026-03-15 15:37:00,45.157.97.158,BOT-6095,macOS 14,해외,0,1,0
L004325,U0184,2026-03-15 15:40:00,121.161.211.13,DEV-0184-0,Android 13,KR,1,0,0
L004326,U0314,2026-03-15 15:55:00,211.247.187.135,DEV-0314-new,macOS 14,해외,1,0,0
L004327,U0336,2026-03-15 15:56:00,45.102.183.233,BOT-1623,iOS 16.6,해외,0,1,0
L004328,U0052,2026-03-15 16:09:00,211.235.148.145,DEV-0052-0,iOS 17.4,KR,1,0,0
L004329,U0130,2026-03-15 16:18:00,45.102.183.233,BOT-2103,iOS 17.4,해외,0,1,0
L004330,U0301,2026-03-15 16:37:00,211.175.255.163,DEV-0301-new,iOS 17.4,KR,1,0,0
L004331,U0399,2026-03-15 16:39:00,211.135.194.69,DEV-0399-0,Android 14,KR,1,0,0
L004332,U0186,2026-03-15 16:40:00,211.189.250.1,DEV-0186-0,Android 14,KR,1,0,0
L004333,U0259,2026-03-15 16:41:00,45.140.91.177,BOT-2876,Android 13,해외,0,1,0
L004334,U0360,2026-03-15 17:14:00,211.46.24.36,DEV-0360-0,Windows 11,KR,1,0,0
L004335,U0360,2026-03-15 17:17:00,211.46.24.36,DEV-0360-0,Windows 11,KR,0,0,0
L004336,U0081,2026-03-15 17:37:00,211.112.82.247,DEV-0081-0,Android 13,KR,1,0,0
L004337,U0076,2026-03-15 17:45:00,211.134.220.60,DEV-0076-0,Windows 11,KR,1,0,0
L004338,U0166,2026-03-15 17:49:00,211.95.36.22,DEV-0166-1,Android 14,KR,1,0,0
L004339,U0371,2026-03-15 18:09:00,211.102.255.200,DEV-0371-0,macOS 14,KR,1,0,0
L004340,U0060,2026-03-15 18:58:00,211.135.90.130,DEV-0060-new,iOS 17.4,KR,1,0,0
L004341,U0140,2026-03-15 19:18:00,211.80.146.56,DEV-0140-0,macOS 14,KR,1,0,0
L004342,U0351,2026-03-15 19:40:00,45.157.97.158,BOT-5148,Android 13,해외,0,1,0
L004343,U0328,2026-03-15 19:57:00,211.152.225.114,DEV-0328-0,Android 14,해외,1,0,0
L004344,U0117,2026-03-15 20:36:00,211.162.226.94,DEV-0117-1,Android 14,KR,1,0,0
L004345,U0099,2026-03-15 20:45:00,211.27.234.13,DEV-0099-0,Android 14,KR,1,0,0
L004346,U0035,2026-03-15 21:36:00,211.7.87.30,DEV-0035-new,iOS 17.4,KR,1,0,0
L004347,U0011,2026-03-15 21:51:00,211.182.161.127,DEV-0011-0,Android 13,KR,1,0,0
L004348,U0084,2026-03-15 23:13:00,45.157.97.158,BOT-6839,iOS 17.4,해외,0,1,0
L004349,U0306,2026-03-15 23:13:00,45.148.133.50,BOT-5431,iOS 17.4,해외,0,1,0
L004350,U0006,2026-03-15 23:43:00,121.92.156.115,DEV-0006-0,iOS 16.6,KR,1,0,0
L004351,U0220,2026-03-16 00:16:00,45.157.97.158,BOT-6509,iOS 16.6,해외,0,1,0
L004352,U0022,2026-03-16 03:04:00,45.148.133.50,BOT-8845,Windows 11,해외,0,1,0
L004353,U0039,2026-03-16 03:53:00,121.98.109.53,DEV-0039-1,Android 14,KR,1,0,0
L004354,U0352,2026-03-16 05:22:00,211.37.147.36,DEV-0352-0,Android 14,KR,1,0,0
L004355,U0049,2026-03-16 06:22:00,211.126.29.197,DEV-0049-0,macOS 14,KR,1,0,0
L004356,U0309,2026-03-16 07:28:00,211.51.40.105,DEV-0309-0,iOS 17.4,KR,1,0,0
L004357,U0355,2026-03-16 08:27:00,211.174.124.120,DEV-0355-0,macOS 14,KR,1,0,0
L004358,U0036,2026-03-16 08:33:00,45.157.97.158,BOT-4226,iOS 17.4,해외,0,1,0
L004359,U0078,2026-03-16 08:38:00,211.134.218.99,DEV-0078-0,Android 14,KR,1,0,0
L004360,U0125,2026-03-16 09:41:00,121.30.133.147,DEV-0125-0,macOS 14,KR,1,0,0
L004361,U0200,2026-03-16 10:38:00,121.211.200.110,DEV-0200-0,iOS 16.6,KR,1,0,0
L004362,U0084,2026-03-16 10:44:00,45.157.97.158,BOT-9778,Windows 11,해외,0,1,0
L004363,U0241,2026-03-16 10:55:00,121.122.6.3,DEV-0241-0,macOS 14,KR,1,0,0
L004364,U0022,2026-03-16 11:24:00,45.148.133.50,BOT-5383,Android 13,해외,0,1,0
L004365,U0183,2026-03-16 11:25:00,211.183.133.84,DEV-0183-new,macOS 14,KR,1,0,0
